structure_id,label_id,join_key,notes
PAMTOO_clean,PAMTOO:818,PAMTOO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PAMTUU_clean,PAMTUU:819,PAMTUU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PAMVEG_clean,PAMVEG:820,PAMVEG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PAPVEJ_clean,PAPVEJ:821,PAPVEJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PAPVIN_clean,PAPVIN:822,PAPVIN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PAQJUM_clean,PAQJUM:823,PAQJUM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PARKUQ01_clean,PARKUQ01:824,PARKUQ01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PATNAB_clean,PATNAB:825,PATNAB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PATWOY_clean,PATWOY:826,PATWOY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEDGUA_clean,PEDGUA:827,PEDGUA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEJMOI_clean,PEJMOI:828,PEJMOI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEJRED_clean,PEJRED:829,PEJRED_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PELRIJ_clean,PELRIJ:830,PELRIJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEMREG_clean,PEMREG:831,PEMREG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEMRIK_clean,PEMRIK:832,PEMRIK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PENXUC_clean,PENXUC:833,PENXUC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PENYIR_clean,PENYIR:834,PENYIR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PENZIS_clean,PENZIS:835,PENZIS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PENZUE_clean,PENZUE:836,PENZUE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEPLAY_clean,PEPLAY:837,PEPLAY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEPLIG_clean,PEPLIG:838,PEPLIG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEQRUZ_clean,PEQRUZ:839,PEQRUZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PERSEM_clean,PERSEM:840,PERSEM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PETWOC_clean,PETWOC:841,PETWOC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEVBUP_clean,PEVBUP:842,PEVBUP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEVQIS_clean_h,PEVQIS:843,PEVQIS_clean_h,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEWFII_clean,PEWFII:844,PEWFII_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEWGEF_clean,PEWGEF:845,PEWGEF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEWLUA_clean,PEWLUA:846,PEWLUA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PEZCII_clean,PEZCII:847,PEZCII_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PIGHIX_clean,PIGHIX:848,PIGHIX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PIGHIX01_clean,PIGHIX01:849,PIGHIX01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PIHNUQ_clean,PIHNUQ:850,PIHNUQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PIHWAG_clean,PIHWAG:851,PIHWAG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PIHWOU_clean,PIHWOU:852,PIHWOU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PIJROR_clean,PIJROR:853,PIJROR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PIQMOT_clean,PIQMOT:854,PIQMOT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PIRYOF_clean,PIRYOF:855,PIRYOF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PIYZAZ_clean,PIYZAZ:856,PIYZAZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PIYZED_clean,PIYZED:857,PIYZED_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PIYZED03_clean,PIYZED03:858,PIYZED03_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PIZHEN_clean,PIZHEN:859,PIZHEN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
POFSIN_clean,POFSIN:860,POFSIN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
POFSIN01_clean,POFSIN01:861,POFSIN01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
POFSIN02_clean,POFSIN02:862,POFSIN02_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
POFSIN03_clean,POFSIN03:863,POFSIN03_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
POHCOG_clean,POHCOG:864,POHCOG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
POHLUV_clean,POHLUV:865,POHLUV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
POHMAC_clean,POHMAC:866,POHMAC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PORVID_clean,PORVID:867,PORVID_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
POYPAW_clean,POYPAW:868,POYPAW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PUDSIR_clean,PUDSIR:869,PUDSIR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PUDSUD_clean,PUDSUD:870,PUDSUD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PUFXIZ_clean,PUFXIZ:871,PUFXIZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PUMGIP01_clean,PUMGIP01:872,PUMGIP01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PUNCIL_clean,PUNCIL:873,PUNCIL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PUNFIO_clean,PUNFIO:874,PUNFIO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PURJIW_clean,PURJIW:875,PURJIW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PURNEX_clean,PURNEX:876,PURNEX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PURNIB_clean,PURNIB:877,PURNIB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PURRIE_clean,PURRIE:878,PURRIE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PUVREF_clean,PUVREF:879,PUVREF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PUZJOL_clean,PUZJOL:880,PUZJOL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
PUZKUS_clean,PUZKUS:881,PUZKUS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QAGQEW_clean,QAGQEW:882,QAGQEW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QAJJOB01_clean,QAJJOB01:883,QAJJOB01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QAMVEH01_clean,QAMVEH01:884,QAMVEH01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QAPQEE_clean,QAPQEE:885,QAPQEE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QAQNOO_clean,QAQNOO:886,QAQNOO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QAQRUW_clean,QAQRUW:887,QAQRUW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QARCET_clean,QARCET:888,QARCET_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QARTAG_clean,QARTAG:889,QARTAG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QEBGAH_clean,QEBGAH:890,QEBGAH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QEFNAQ_clean,QEFNAQ:891,QEFNAQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QEJYIP_clean,QEJYIP:892,QEJYIP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QEVKOS_clean,QEVKOS:893,QEVKOS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QEZYUR_clean,QEZYUR:894,QEZYUR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QEZZEC_clean,QEZZEC:895,QEZZEC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QIPROY_clean,QIPROY:896,QIPROY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QIQZIB_clean,QIQZIB:897,QIQZIB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QIRWAR_clean,QIRWAR:898,QIRWAR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QISVAQ_clean,QISVAQ:899,QISVAQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QISVEU_clean,QISVEU:900,QISVEU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QIVBUT_clean,QIVBUT:901,QIVBUT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QIWCOQ_clean,QIWCOQ:902,QIWCOQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QIWPET_clean,QIWPET:903,QIWPET_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QIYDIN01_clean,QIYDIN01:904,QIYDIN01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOBWIN_clean,QOBWIN:905,QOBWIN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODHUO02_clean,QODHUO02:906,QODHUO02_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODHUO03_clean,QODHUO03:907,QODHUO03_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODHUO04_clean,QODHUO04:908,QODHUO04_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODHUO05_clean,QODHUO05:909,QODHUO05_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODHUO06_clean,QODHUO06:910,QODHUO06_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODHUO07_clean,QODHUO07:911,QODHUO07_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODHUO09_clean,QODHUO09:912,QODHUO09_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODHUO10_clean,QODHUO10:913,QODHUO10_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODHUO11_clean,QODHUO11:914,QODHUO11_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODHUO12_clean,QODHUO12:915,QODHUO12_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODHUO13_clean,QODHUO13:916,QODHUO13_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODQEH_clean,QODQEH:917,QODQEH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QODSUZ_clean,QODSUZ:918,QODSUZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFBIY01_clean,QOFBIY01:919,QOFBIY01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFBIY02_clean,QOFBIY02:920,QOFBIY02_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFCAR_clean,QOFCAR:921,QOFCAR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFCEV_clean,QOFCEV:922,QOFCEV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFCOF_clean,QOFCOF:923,QOFCOF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFDAS_clean,QOFDAS:924,QOFDAS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFDEW_clean,QOFDEW:925,QOFDEW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFDIA_clean,QOFDIA:926,QOFDIA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFDIA02_clean,QOFDIA02:927,QOFDIA02_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFDIA06_clean,QOFDIA06:928,QOFDIA06_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFDIA07_clean,QOFDIA07:929,QOFDIA07_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFDIA08_clean,QOFDIA08:930,QOFDIA08_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOFDOG_clean,QOFDOG:931,QOFDOG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOHTOX_clean,QOHTOX:932,QOHTOX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOHTUD_clean,QOHTUD:933,QOHTUD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOJYEV_clean,QOJYEV:934,QOJYEV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOQWOK_clean,QOQWOK:935,QOQWOK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOQWOK01_clean,QOQWOK01:936,QOQWOK01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOSXOM_clean,QOSXOM:937,QOSXOM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOVGOY_clean,QOVGOY:938,QOVGOY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOVSOL_clean,QOVSOL:939,QOVSOL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOVSUR_clean,QOVSUR:940,QOVSUR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOVWOP_clean,QOVWOP:941,QOVWOP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QOXNIB_clean,QOXNIB:942,QOXNIB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QUFGED_clean,QUFGED:943,QUFGED_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QUJKOX_clean,QUJKOX:944,QUJKOX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QUNWAZ_clean,QUNWAZ:945,QUNWAZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QUQBAH_clean,QUQBAH:946,QUQBAH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QUSCEN_clean,QUSCEN:947,QUSCEN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QUSQIG_clean,QUSQIG:948,QUSQIG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
QUSSII_clean,QUSSII:949,QUSSII_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RABNOX_clean,RABNOX:950,RABNOX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RANNOM_clean,RANNOM:951,RANNOM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RANNUS_clean,RANNUS:952,RANNUS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RANPAA_clean,RANPAA:953,RANPAA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RARYOZ_clean,RARYOZ:954,RARYOZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RAYKIN_clean,RAYKIN:955,RAYKIN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RAYLAG_clean,RAYLAG:956,RAYLAG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RAYMIP_clean,RAYMIP:957,RAYMIP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RAYMOV_clean,RAYMOV:958,RAYMOV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
REHVEH_clean,REHVEH:959,REHVEH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
REJLEY_clean,REJLEY:960,REJLEY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
REWNEO_clean,REWNEO:961,REWNEO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
REWSUJ_clean,REWSUJ:962,REWSUJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
REYCOP_clean,REYCOP:963,REYCOP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
REYPIW_clean,REYPIW:964,REYPIW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
REZXIE01_clean,REZXIE01:965,REZXIE01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RICHIV_clean,RICHIV:966,RICHIV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RIRDED_clean,RIRDED:967,RIRDED_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RIXBEG_clean,RIXBEG:968,RIXBEG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROCZAM_clean,ROCZAM:969,ROCZAM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROCZEQ_clean,ROCZEQ:970,ROCZEQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROCZIU_clean,ROCZIU:971,ROCZIU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROCZOA_clean,ROCZOA:972,ROCZOA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RODBAP_clean,RODBAP:973,RODBAP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROMQER_clean,ROMQER:974,ROMQER_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RONSIY_clean,RONSIY:975,RONSIY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQDIM_clean,ROQDIM:976,ROQDIM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQDIM02_clean,ROQDIM02:977,ROQDIM02_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQDIM03_clean,ROQDIM03:978,ROQDIM03_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQDIM04_clean,ROQDIM04:979,ROQDIM04_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQFUA_clean,ROQFUA:980,ROQFUA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQFUA01_clean,ROQFUA01:981,ROQFUA01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQFUA02_clean,ROQFUA02:982,ROQFUA02_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQFUA03_clean,ROQFUA03:983,ROQFUA03_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQFUA05_clean,ROQFUA05:984,ROQFUA05_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQFUA06_clean,ROQFUA06:985,ROQFUA06_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQMER03_clean,ROQMER03:986,ROQMER03_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQNES_clean,ROQNES:987,ROQNES_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQNES02_clean,ROQNES02:988,ROQNES02_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROQVIE_clean,ROQVIE:989,ROQVIE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ROSKER_clean,ROSKER:990,ROSKER_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUBTAK01_SL,RUBTAK01:991,RUBTAK01_SL,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUFMUA01_clean,RUFMUA01:992,RUFMUA01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUGKOV_clean,RUGKOV:993,RUGKOV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUJGOT_clean,RUJGOT:994,RUJGOT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RULXOM_clean,RULXOM:995,RULXOM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUSWIN_clean,RUSWIN:996,RUSWIN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUSWOT_clean,RUSWOT:997,RUSWOT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUSWUZ_clean,RUSWUZ:998,RUSWUZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUSXAG_clean,RUSXAG:999,RUSXAG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUSXEK_clean,RUSXEK:1000,RUSXEK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUVKAV_clean,RUVKAV:1001,RUVKAV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUVKOJ_clean,RUVKOJ:1002,RUVKOJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUWZIU_clean,RUWZIU:1003,RUWZIU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
RUWZUG_clean,RUWZUG:1004,RUWZUG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SAJJOF_clean,SAJJOF:1005,SAJJOF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SAXFII_clean,SAXFII:1006,SAXFII_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SAXLEK_clean,SAXLEK:1007,SAXLEK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SEHTEF_clean,SEHTEF:1008,SEHTEF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SEHZUB_clean,SEHZUB:1009,SEHZUB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SERCEZ_clean,SERCEZ:1010,SERCEZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SERLEI_clean,SERLEI:1011,SERLEI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SETPEO_clean,SETPEO:1012,SETPEO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SETWOF_clean,SETWOF:1013,SETWOF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SETWUL_clean,SETWUL:1014,SETWUL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SETXAS_clean,SETXAS:1015,SETXAS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SEYFEI_clean,SEYFEI:1016,SEYFEI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SIRBIG07_clean,SIRBIG07:1017,SIRBIG07_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SIRZUQ_clean,SIRZUQ:1018,SIRZUQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SOCKOM_clean,SOCKOM:1019,SOCKOM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SODQOT_clean,SODQOT:1020,SODQOT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SODZIV_clean,SODZIV:1021,SODZIV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SOHBUO_clean,SOHBUO:1022,SOHBUO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SOKKUZ_clean,SOKKUZ:1023,SOKKUZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SOMFAC_clean,SOMFAC:1024,SOMFAC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SOMFEG_clean,SOMFEG:1025,SOMFEG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SOMFIK_clean,SOMFIK:1026,SOMFIK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SONTAR_manual,SONTAR:1027,SONTAR_manual,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SONTIZ_clean,SONTIZ:1028,SONTIZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SONTOF_clean,SONTOF:1029,SONTOF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SOTWUV_clean,SOTWUV:1030,SOTWUV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SOTXEG_neutral,SOTXEG:1031,SOTXEG_neutral,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SUFJIO_clean,SUFJIO:1032,SUFJIO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SUFJOU_clean,SUFJOU:1033,SUFJOU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SUHBAA_clean,SUHBAA:1034,SUHBAA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
SUJQOE_clean,SUJQOE:1035,SUJQOE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
